date,code,account_value,buffered_value,price,shares,order_value
2022-12-09,512200,2809469.55,2803850.61,0.787,3561900,2803215.3
2022-12-12,513330,2741376.32,2735893.57,0.463,5907800,2735311.4
2022-12-13,513330,2758687.66,2753170.28,0.465,5919600,2752614.0
2022-12-14,161226,2781931.34,2776367.48,0.735,3776600,2775801.0
2022-12-15,161226,2732427.02,2726962.17,0.722,3776100,2726344.2
2022-12-16,159985,2690488.32,2685107.35,1.924,1395300,2684557.2
2022-12-19,511880,2635286.71,2630016.14,101.737,25800,2624814.6
2022-12-20,511880,2635125.8,2629855.55,101.745,25800,2625021.0
2022-12-21,161226,2634656.5,2629387.19,0.73,3601100,2628803.0
2022-12-22,161226,2637862.19,2632586.47,0.732,3595700,2632052.4
2022-12-23,159985,2594400.3,2589211.5,1.929,1341900,2588525.1
2022-12-26,161226,2656813.23,2651499.6,0.726,3651400,2650916.4
2022-12-27,159985,2661543.39,2656220.3,1.982,1339900,2655681.8
2022-12-28,159985,2631673.91,2626410.56,1.96,1339700,2625812.0
2022-12-29,159985,2655786.71,2650475.14,1.978,1339700,2649926.6
2022-12-30,159985,2683918.31,2678550.48,1.999,1339600,2677860.4
2023-01-03,159985,2713389.51,2707962.73,2.021,1339600,2707331.6
2023-01-04,513360,2654049.87,2648741.77,0.545,4859000,2648155.0
2023-01-05,513360,2682801.9,2677436.29,0.551,4858200,2676868.2
2023-01-06,513360,2692518.3,2687133.26,0.553,4858200,2686584.6
2023-01-09,513360,2779965.9,2774405.96,0.571,4857800,2773803.8
2023-01-10,513120,2803830.68,2798223.02,1.048,2669500,2797636.0
2023-01-11,513120,2883481.1,2877714.14,1.078,2668900,2877074.2
2023-01-12,513120,2827432.1,2821777.23,1.057,2669000,2821133.0
2023-01-13,513120,2902164.1,2896359.77,1.085,2668900,2895756.5
2023-01-16,512010,3056508.51,3050395.5,0.538,5668700,3049760.6
2023-01-17,512010,2988036.66,2982060.58,0.527,5657400,2981449.8
2023-01-18,512010,2965391.09,2959460.3,0.523,5657400,2958820.2
2023-01-19,512010,3044596.09,3038506.89,0.537,5657100,3037862.7
2023-01-20,512010,3016305.08,3010272.47,0.532,5657200,3009630.4
2023-01-30,512010,3010647.88,3004626.58,0.531,5657200,3003973.2
2023-01-31,159851,2925352.02,2919501.32,1.102,2648700,2918867.4
2023-02-01,159852,2966842.94,2960909.26,0.929,3186500,2960258.5
2023-02-02,515400,3029664.49,3023605.16,0.863,3502800,3022916.4
2023-02-03,515400,3001193.51,2995191.13,0.855,3502400,2994552.0
2023-02-06,515400,3078239.11,3072082.63,0.877,3502200,3071429.4
2023-02-07,562500,3102290.82,3096086.24,0.82,3774900,3095418.0
2023-02-08,515400,3074946.21,3068796.31,0.873,3514500,3068158.5
2023-02-09,513310,3109158.59,3102940.27,1.072,2893900,3102260.8
2023-02-10,513310,3102906.95,3096701.14,1.069,2896200,3096037.8
2023-02-13,513310,3094213.51,3088025.08,1.066,2896200,3087349.2
2023-02-14,515980,3114020.09,3107792.05,0.896,3467800,3107148.8
2023-02-15,159869,3189354.03,3182975.32,0.943,3374600,3182247.8
2023-02-16,159819,3306472.82,3299859.88,0.837,3941600,3299119.2
2023-02-17,513030,3088760.75,3082583.23,1.126,2737000,3081862.0
2023-02-20,513030,3093884.46,3087696.69,1.13,2731900,3087047.0
2023-02-21,513030,3096379.73,3090186.97,1.131,2731700,3089552.7
2023-02-22,159869,3068836.15,3062698.48,0.931,3289000,3062059.0
2023-02-23,513030,3037713.88,3031638.45,1.126,2691800,3030966.8
2023-02-24,513030,3051282.99,3045180.42,1.132,2689500,3044514.0
2023-02-27,511880,3010533.64,3004512.57,100.355,29900,3000614.5
2023-02-28,511880,3014773.51,3008743.96,100.355,29900,3000614.5
2023-03-01,511880,3015024.54,3008994.49,100.366,29900,3000943.4
2023-03-02,515880,3014784.48,3008754.91,0.969,3104300,3008066.7
2023-03-03,515880,2958464.93,2952548.0,0.951,3104000,2951904.0
2023-03-06,515880,3014330.13,3008301.47,0.969,3103900,3007679.1
2023-03-07,512890,2948706.87,2942809.45,0.902,3261800,2942143.6
2023-03-08,501018,2902173.01,2896368.66,1.155,2507100,2895700.5
2023-03-09,513030,2892780.2,2886994.64,1.144,2523000,2886312.0
2023-03-10,513030,2876764.8,2871011.27,1.132,2535700,2870412.4
2023-03-13,518880,2883732.53,2877965.07,4.098,702100,2877205.8
2023-03-14,518880,2907867.56,2902051.82,4.133,702000,2901366.0
2023-03-15,518880,2911377.06,2905554.3,4.138,702000,2904876.0
2023-03-16,518880,2933135.96,2927269.69,4.169,702000,2926638.0
2023-03-17,518880,2947875.86,2941980.11,4.19,702000,2941380.0
2023-03-20,518880,3025786.76,3019735.19,4.301,701900,3018871.9
2023-03-21,518880,3032103.86,3026039.65,4.31,701900,3025189.0
2023-03-22,588200,2963576.01,2957648.86,1.266,2335700,2956996.2
2023-03-23,588200,3026185.62,3020133.25,1.293,2335200,3019413.6
2023-03-24,588200,3035526.82,3029455.77,1.297,2335200,3028754.4
2023-03-27,159869,2967358.96,2961424.24,1.151,2572300,2960717.3
2023-03-28,588200,3025617.25,3019566.02,1.266,2384600,3018903.6
2023-03-29,588200,3115764.44,3109532.91,1.303,2385900,3108827.7
2023-03-30,516510,3120063.93,3113823.8,1.135,2742900,3113191.5
2023-03-31,159852,3187679.03,3181303.68,1.109,2868000,3180612.0
2023-04-03,159819,3439027.17,3432149.11,0.964,3559600,3431454.4
2023-04-04,512480,3615921.21,3608689.37,1.06,3403700,3607922.0
2023-04-06,159851,3771358.15,3763815.43,1.321,2848600,3763000.6
2023-04-07,513310,3821488.41,3813845.43,1.19,3204200,3812998.0
2023-04-10,513310,3846546.13,3838853.04,1.198,3203700,3838032.6
2023-04-11,513310,3763249.93,3755723.43,1.172,3203800,3754853.6
2023-04-12,588080,3807531.81,3799916.75,1.157,3283600,3799125.2
2023-04-13,515400,3734174.88,3726706.53,1.072,3475700,3725950.4
2023-04-14,161226,3660091.13,3652770.95,0.772,4730600,3652023.2
2023-04-17,513310,3573872.08,3566724.34,1.186,3006700,3565946.2
2023-04-18,513310,3513213.71,3506187.29,1.165,3008900,3505368.5
2023-04-19,512480,3560816.37,3553694.74,1.075,3305000,3552875.0
2023-04-20,161226,3556447.66,3549334.76,0.754,4706300,3548550.2
2023-04-21,161226,3555915.45,3548803.62,0.754,4705600,3548022.4
2023-04-24,513030,3517744.92,3510709.43,1.196,2934700,3509901.2
2023-04-25,513030,3529885.58,3522825.8,1.203,2927700,3522023.1
2023-04-26,513030,3512113.5,3505089.28,1.197,2927600,3504337.2
2023-04-27,161226,3520737.93,3513696.46,0.755,4652900,3512939.5
2023-04-28,513030,3520945.06,3513903.17,1.203,2920300,3513120.9
2023-05-04,161226,3505662.7,3498651.37,0.773,4525100,3497902.3
2023-05-05,161226,3536809.55,3529735.93,0.779,4530100,3528947.9
2023-05-08,161226,3505094.33,3498084.15,0.772,4530200,3497314.4
2023-05-09,161226,3491499.13,3484516.13,0.769,4530300,3483800.7
2023-05-10,161226,3482433.73,3475468.86,0.767,4530300,3474740.1
2023-05-11,513520,3463863.23,3456935.51,1.136,3042400,3456166.4
2023-05-12,513520,3463034.73,3456108.66,1.157,2986500,3455380.5
2023-05-15,513520,3486589.95,3479616.77,1.165,2986100,3478806.5
2023-05-16,513520,3498534.75,3491537.68,1.169,2986100,3490750.9
2023-05-17,513520,3594093.15,3586904.97,1.201,2985900,3586065.9
2023-05-18,513520,3812066.14,3804442.01,1.274,2985600,3803654.4
2023-05-19,513520,4113617.12,4105389.89,1.375,2985100,4104512.5
2023-05-22,513100,3892124.25,3884340.0,0.984,3946700,3883552.8
2023-05-23,513100,3927056.09,3919201.98,0.994,3942000,3918348.0
2023-05-24,513100,3871861.49,3864117.77,0.98,3942100,3863258.0
2023-05-25,513100,3903398.29,3895591.49,0.988,3942100,3894794.8
2023-05-26,513100,3930992.99,3923131.0,0.995,3942000,3922290.0
2023-05-29,513100,4068966.49,4060828.56,1.03,3941700,4059951.0
2023-05-30,513100,4084728.68,4076559.22,1.034,3941700,4075717.8
2023-05-31,513100,4076845.08,4068691.39,1.032,3941700,4067834.4
2023-06-01,513100,4061077.88,4052955.72,1.028,3941700,4052067.6
2023-06-02,513100,4116263.08,4108030.55,1.042,3941600,4107147.2
2023-06-05,513100,4128083.17,4119827.0,1.045,3941600,4118972.0
2023-06-06,513100,4147791.67,4139496.09,1.05,3941500,4138575.0
2023-06-07,513100,4151728.36,4143424.91,1.051,3941500,4142516.5
2023-06-08,513500,4072286.82,4064142.24,1.435,2831500,4063202.5
2023-06-09,513100,4093713.52,4085526.1,1.047,3901300,4084661.1
2023-06-12,513100,4128207.2,4119950.78,1.056,3900600,4119033.6
2023-06-13,513100,4225724.7,4217273.25,1.081,3900400,4216332.4
2023-06-14,515880,4240686.9,4232205.53,1.214,3485400,4231275.6
2023-06-15,516510,4288196.57,4279620.18,1.25,3423000,4278750.0
2023-06-16,516510,4438140.97,4429264.68,1.293,3424800,4428266.4
2023-06-19,515050,4577863.26,4568707.53,1.095,4171400,4567683.0
2023-06-20,516190,4622364.0,4613119.27,1.316,3504700,4612185.2
2023-06-21,159852,4579268.97,4570110.44,1.102,4146200,4569112.4
2023-06-26,516520,4341640.41,4332957.13,0.967,4479900,4332063.3
2023-06-27,159985,4310482.05,4301861.08,1.9,2263600,4300840.0
2023-06-28,159985,4264219.03,4255690.6,1.894,2246400,4254681.6
2023-06-29,159985,4234175.3,4225706.95,1.881,2246000,4224726.0
2023-06-30,159985,4267861.78,4259326.06,1.896,2246000,4258416.0
2023-07-03,159985,4573331.38,4564184.72,2.032,2245700,4563262.4
2023-07-04,515880,4505276.76,4496266.21,1.309,3434100,4495236.9
2023-07-05,159985,4428402.76,4419545.95,2.01,2198300,4418583.0
2023-07-06,159985,4425541.84,4416690.75,2.01,2196900,4415769.0
2023-07-07,159985,4429930.75,4421070.88,2.012,2196900,4420162.8
2023-07-10,159985,4377202.75,4368448.34,1.988,2196900,4367437.2
2023-07-11,159985,4460688.75,4451767.37,2.026,2196800,4450716.8
2023-07-12,159985,4519999.94,4510959.94,2.053,2196800,4510030.4
2023-07-13,159985,4469471.24,4460532.29,2.03,2196800,4459504.0
2023-07-14,159985,4526590.64,4517537.45,2.056,2196800,4516620.8
2023-07-17,159985,4539772.04,4530692.49,2.062,2196700,4529595.4
2023-07-18,159985,4566128.63,4556996.37,2.074,2196700,4555955.8
2023-07-19,159985,4614458.23,4605229.31,2.096,2196700,4604283.2
2023-07-20,159985,4649607.03,4640307.81,2.112,2196600,4639219.2
2023-07-21,159985,4640815.22,4631533.58,2.108,2196600,4630432.8
2023-07-24,159985,4686945.92,4677572.02,2.129,2196600,4676561.4
2023-07-25,159985,4728683.22,4719225.85,2.148,2196500,4718082.0
2023-07-26,159985,4730874.9,4721413.15,2.149,2196500,4720278.5
2023-07-27,159985,4831918.5,4822254.67,2.195,2196400,4821098.0
2023-07-28,159985,4774804.39,4765254.78,2.169,2196500,4764208.5
2023-07-31,159985,4704516.39,4695107.36,2.137,2196600,4694134.2
2023-08-01,501018,4763108.93,4753582.72,1.246,3814300,4752617.8
2023-08-02,512880,4782713.93,4773148.51,1.017,4692400,4772170.8
2023-08-03,512200,4836261.58,4826589.05,0.709,6806200,4825595.8
2023-08-04,513090,4821203.93,4811561.52,1.257,3827000,4810539.0
2023-08-07,513090,4701864.04,4692460.31,1.226,3826600,4691411.6
2023-08-08,513090,4755430.13,4745919.27,1.24,3826500,4744860.0
2023-08-09,513090,4690379.63,4680998.87,1.223,3826700,4680054.1
2023-08-10,501018,4685846.64,4676474.94,1.285,3638500,4675472.5
2023-08-11,501018,4670550.82,4661209.72,1.273,3660800,4660198.4
2023-08-14,501018,4687278.48,4677903.92,1.28,3653800,4676864.0
2023-08-15,501018,4673506.53,4664159.52,1.276,3654500,4663142.0
2023-08-16,159985,4596536.18,4587343.1,2.227,2059400,4586283.8
2023-08-17,159985,4565013.76,4555883.74,2.27,2006500,4554755.0
2023-08-18,159985,4616087.25,4606855.08,2.297,2005100,4605714.7
2023-08-21,159985,4716231.61,4706799.15,2.347,2005000,4705735.0
2023-08-22,159985,4593926.61,4584738.76,2.286,2005100,4583658.6
2023-08-23,511880,4619300.21,4610061.61,101.227,45500,4605828.5
2023-08-24,511880,4618928.63,4609690.77,101.234,45500,4606147.0
2023-08-25,159985,4618874.75,4609637.0,2.332,1976200,4608498.4
2023-08-28,159985,4715002.36,4705572.36,2.382,1975000,4704450.0
2023-08-29,159985,4707097.67,4697683.47,2.378,1975000,4696550.0
2023-08-30,159985,4687346.67,4677971.98,2.368,1975000,4676800.0
2023-08-31,159985,4693271.97,4683885.43,2.371,1975000,4682725.0
2023-09-01,159985,4649819.77,4640520.13,2.349,1975100,4639509.9
2023-09-04,159985,4578716.17,4569558.74,2.313,1975200,4568637.6
2023-09-05,159985,4616243.07,4607010.58,2.332,1975100,4605933.2
2023-09-06,159985,4679446.27,4670087.38,2.364,1975100,4669136.4
2023-09-07,159985,4675496.07,4666145.08,2.362,1975100,4665186.2
2023-09-08,501018,4591854.56,4582670.85,1.336,3429400,4581678.4
2023-09-11,159985,4596057.54,4586865.43,2.352,1949800,4585929.6
2023-09-12,501018,4553748.61,4544641.12,1.348,3370700,4543703.6
2023-09-13,501018,4567699.18,4558563.78,1.365,3338900,4557598.5
2023-09-14,501018,4576353.04,4567200.34,1.37,3333000,4566210.0
2023-09-15,501018,4669400.95,4660062.15,1.398,3332700,4659114.6
2023-09-18,501018,4662735.35,4653409.88,1.396,3332700,4652449.2
2023-09-19,501018,4682732.15,4673366.69,1.402,3332600,4672305.2
2023-09-20,518880,4562166.76,4553042.43,4.589,991900,4551829.1
2023-09-21,518880,4552489.64,4543384.66,4.588,990000,4542120.0
2023-09-22,501018,4514949.71,4505919.81,1.372,3283500,4504962.0
2023-09-25,518880,4500030.15,4491030.09,4.579,980500,4489709.5
2023-09-26,518880,4477647.87,4468692.58,4.581,975200,4467391.2
2023-09-27,511880,4456297.61,4447385.01,101.351,43800,4439173.8
2023-09-28,501018,4459119.77,4450201.53,1.408,3160000,4449280.0
2023-10-09,515120,4251096.82,4242594.63,0.634,6690400,4241713.6
2023-10-10,515120,4203635.55,4195228.28,0.627,6689600,4194379.2
2023-10-11,515120,4330731.04,4322069.58,0.646,6689100,4321158.6
2023-10-12,515120,4317347.93,4308713.23,0.644,6689200,4307844.8
2023-10-13,515120,4364172.33,4355443.99,0.651,6689000,4354539.0
2023-10-16,515120,4330721.83,4322060.38,0.646,6689100,4321158.6
2023-10-17,511880,4263192.71,4254666.32,101.496,41900,4252682.4
2023-10-18,511880,4263810.31,4255282.69,101.526,41900,4253939.4
2023-10-19,511880,4263308.71,4254782.09,101.514,41900,4253436.6
2023-10-20,511880,4263643.11,4255115.82,101.522,41900,4253771.8
2023-10-23,511880,4263559.51,4255032.39,101.52,41900,4253688.0
2023-10-24,511880,4263852.11,4255324.4,101.527,41900,4253981.3
2023-10-25,511880,4263517.71,4254990.67,101.519,41900,4253646.1
2023-10-26,511880,4263726.71,4255199.25,101.524,41900,4253855.6
2023-10-27,511880,4264186.51,4255658.13,101.535,41900,4254316.5
2023-10-30,511880,4264270.11,4255741.57,101.537,41900,4254400.3
2023-10-31,561980,4264093.22,4255565.04,1.064,3998700,4254616.8
2023-11-01,561980,4239900.2,4231420.4,1.057,4002400,4230536.8
2023-11-02,513120,4184093.88,4175725.69,0.886,4712000,4174832.0
2023-11-03,513120,4202589.28,4194184.1,0.889,4716900,4193324.1
2023-11-06,513120,4437331.92,4428457.26,0.939,4715100,4427478.9
2023-11-07,513120,4385458.15,4376687.24,0.928,4715300,4375798.4
2023-11-08,513120,4427894.95,4419039.16,0.937,4715200,4418142.4
2023-11-09,513120,4338306.15,4329629.54,0.918,4715400,4328737.2
2023-11-10,513120,4262856.35,4254330.64,0.902,4715600,4253471.2
2023-11-13,513120,4196834.34,4188440.67,0.888,4715700,4187541.6
2023-11-14,159892,4205631.02,4197219.76,0.613,6845600,4196352.8
2023-11-15,159892,4259756.62,4251237.11,0.622,6833400,4250374.8
2023-11-16,159892,4170926.78,4162584.93,0.609,6833700,4161723.3
2023-11-17,159869,4183962.7,4175594.77,1.103,3784900,4174744.7
2023-11-20,159869,4224963.87,4216513.94,1.114,3784200,4215598.8
2023-11-21,159869,4240101.07,4231620.86,1.118,3784200,4230735.6
2023-11-22,512980,4216764.07,4208330.54,0.81,5194400,4207464.0
2023-11-23,159509,4101263.08,4093060.55,1.039,3938600,4092205.4
2023-11-24,159509,4092773.91,4084588.36,1.036,3941800,4083704.8
2023-11-27,513030,4040921.78,4032839.94,1.223,3296800,4031986.4
2023-11-28,513030,4039031.69,4030953.62,1.222,3297900,4030033.8
2023-11-29,513030,4051910.37,4043806.55,1.226,3297700,4042980.2
2023-11-30,513030,4091481.57,4083298.61,1.238,3297600,4082428.8
2023-12-01,513030,4101374.37,4093171.63,1.241,3297600,4092321.6
2023-12-04,513030,4121159.97,4112917.65,1.247,3297500,4111982.5
2023-12-05,513030,4101374.37,4093171.63,1.241,3297600,4092321.6
2023-12-06,513030,4147540.77,4139245.69,1.255,3297500,4138362.5
2023-12-07,513030,4134350.37,4126081.67,1.251,3297500,4125172.5
2023-12-08,513030,4150838.37,4142536.7,1.256,3297500,4141660.0
2023-12-11,513030,4200302.37,4191901.77,1.271,3297400,4190995.4
2023-12-12,513030,4216784.97,4208351.4,1.276,3297400,4207482.4
2023-12-13,513360,4202965.83,4194559.89,0.653,6422200,4193696.6
2023-12-14,513030,4150346.02,4142045.33,1.288,3215200,4141177.6
2023-12-15,513290,4129818.55,4121558.91,1.107,3722400,4120696.8
2023-12-18,513290,4118035.68,4109799.61,1.103,3725200,4108895.6
2023-12-19,513290,4088229.7,4080053.24,1.095,3725300,4079203.5
2023-12-20,513290,4144102.7,4135814.49,1.11,3725200,4134972.0
2023-12-21,513520,4024293.95,4016245.36,1.314,3055800,4015321.2
2023-12-22,513290,3998650.82,3990653.52,1.085,3677200,3989762.0
2023-12-25,513290,4159822.83,4151503.19,1.129,3676400,4150655.6
2023-12-26,513290,4152464.83,4144159.9,1.127,3676400,4143302.8
2023-12-27,513290,4189229.83,4180851.37,1.137,3676300,4179953.1
2023-12-28,513290,4218636.12,4210198.85,1.145,3676200,4209249.0
2023-12-29,513290,4200249.41,4191848.92,1.14,3676300,4190982.0
2024-01-02,513290,4185544.21,4177173.13,1.136,3676300,4176276.8
2024-01-03,513290,4277451.71,4268896.81,1.161,3676100,4267952.1
2024-01-04,513290,4218627.61,4210190.35,1.145,3676200,4209249.0
2024-01-05,513290,4270094.41,4261554.22,1.159,3676100,4260599.9
2024-01-08,513290,4244361.01,4235872.29,1.152,3676200,4234982.4
2024-01-09,513290,4376704.21,4367950.8,1.188,3675900,4366969.2
2024-01-10,513290,4350967.4,4342265.46,1.181,3676000,4341356.0
2024-01-11,513290,4358319.4,4349602.76,1.183,3676000,4348708.0
2024-01-12,513290,4295827.4,4287235.74,1.166,3676100,4286332.6
2024-01-15,513520,4313561.73,4304934.61,1.499,2871200,4303928.8
2024-01-16,513520,4746391.93,4736899.15,1.65,2870200,4735830.0
2024-01-17,513500,4352505.2,4343800.19,1.618,2684100,4342873.8
2024-01-18,159509,4324370.61,4315721.87,1.11,3887200,4314792.0
2024-01-19,513520,4459088.13,4450169.96,1.442,3085400,4449146.8
2024-01-22,513520,4594156.45,4584968.14,1.486,3084800,4584012.8
2024-01-23,513520,4874882.35,4865132.58,1.577,3084400,4864098.8
2024-01-24,159509,5160963.98,5150642.05,1.191,4323700,5149526.7
2024-01-25,159509,5125607.65,5115356.43,1.183,4323100,5114227.3
2024-01-26,159509,5078054.65,5067898.54,1.172,4323200,5066790.4
2024-01-29,159509,5086695.84,5076522.45,1.174,4323200,5075436.8
2024-01-30,159509,5229358.14,5218899.42,1.207,4322900,5217740.3
2024-01-31,159509,5082371.03,5072206.29,1.173,4323200,5071113.6
2024-02-01,501018,5021091.08,5011048.9,1.228,4079800,5009994.4
2024-02-02,159509,4929769.52,4919909.98,1.187,4143900,4918809.3
2024-02-05,159509,5028468.6,5018411.66,1.211,4143100,5017294.1
2024-02-06,159509,5098903.0,5088705.19,1.228,4143000,5087604.0
2024-02-07,159509,5053323.99,5043217.34,1.217,4143100,5042152.7
2024-02-08,159509,5202475.59,5192070.64,1.253,4142800,5190928.4
2024-02-19,159509,5210756.58,5200335.07,1.255,4142800,5199214.0
2024-02-20,159509,5198327.88,5187931.22,1.252,4142800,5186785.6
2024-02-21,159509,5119612.78,5109373.55,1.233,4143000,5108319.0
2024-02-22,159509,5277042.98,5266488.89,1.271,4142700,5265371.7
2024-02-23,159509,5475892.37,5464940.59,1.319,4142400,5463825.6
2024-02-26,159509,5480029.85,5469069.79,1.32,4142400,5467968.0
2024-02-27,159509,5438604.85,5427727.64,1.31,4142400,5426544.0
2024-02-28,159509,5463459.85,5452532.93,1.316,4142400,5451398.4
2024-02-29,159509,5521454.85,5510411.94,1.33,4142300,5509259.0
2024-03-01,159509,5662291.45,5650966.86,1.364,4142100,5649824.4
2024-03-04,159998,5926500.2,5914647.2,0.8,7391800,5913440.0
2024-03-05,159967,5961673.92,5949750.57,0.427,13931000,5948537.0
2024-03-06,159995,5918113.37,5906277.14,0.893,6612600,5905051.8
2024-03-07,159995,5798219.91,5786623.47,0.874,6619500,5785443.0
2024-03-08,513310,5850301.85,5838601.25,1.244,4692400,5837345.6
2024-03-11,513310,5830659.97,5818998.65,1.24,4691700,5817708.0
2024-03-12,159949,5914223.49,5902395.05,0.809,7294400,5901169.6
2024-03-13,512980,5897869.0,5886073.26,0.764,7702700,5884862.8
2024-03-14,159851,5780598.64,5769037.44,0.967,5964700,5767864.9
2024-03-15,159995,5719382.64,5707943.88,0.876,6514600,5706789.6
2024-03-18,159516,5900954.23,5889152.33,0.861,6838500,5887948.5
2024-03-19,159998,5953881.18,5941973.42,0.79,7519900,5940721.0
2024-03-20,515980,6019759.65,6007720.14,0.857,7008700,6006455.9
2024-03-21,561330,6010951.45,5998929.55,0.97,6183200,5997704.0
2024-03-22,515880,5951953.14,5940049.24,1.201,4944900,5938824.9
2024-03-25,561330,5975672.48,5963721.14,0.964,6185100,5962436.4
2024-03-26,159518,5928656.34,5916799.03,1.069,5533700,5915525.3
2024-03-27,159518,5822645.92,5811000.63,1.05,5533100,5809755.0
2024-03-28,159518,5916701.71,5904868.31,1.067,5532900,5903604.3
2024-03-29,159518,6032894.71,6020828.92,1.088,5532700,6019577.6
2024-04-01,159518,6071619.3,6059476.06,1.095,5532600,6058197.0
2024-04-02,517520,6142619.79,6130334.55,1.21,5065300,6129013.0
2024-04-03,159518,6307884.81,6295269.04,1.129,5574800,6293949.2
2024-04-08,159518,6301366.94,6288764.21,1.128,5574000,6287472.0
2024-04-09,159518,6217758.44,6205322.92,1.113,5574100,6203973.3
2024-04-10,159518,6167587.43,6155252.26,1.104,5574200,6153916.8
2024-04-11,161226,6211208.09,6198785.67,0.893,6940100,6197509.3
2024-04-12,161226,6354758.82,6342049.3,0.915,6929800,6340767.0
2024-04-15,161226,6354752.04,6342042.54,0.915,6929800,6340767.0
2024-04-16,518880,6409230.25,6396411.79,5.494,1164000,6395016.0
2024-04-17,518880,6367538.14,6354803.06,5.459,1163800,6353184.2
2024-04-18,518880,6323313.74,6310667.11,5.421,1163800,6308959.8
2024-04-19,518880,6364046.74,6351318.64,5.456,1163800,6349692.8
2024-04-22,159980,6290949.54,6278367.64,1.755,3576600,6276933.0
2024-04-23,159980,6121936.66,6109692.79,1.707,3578400,6108328.8
2024-04-24,159980,6157714.46,6145399.03,1.717,3578400,6144112.8
2024-04-25,159980,6143401.26,6131114.46,1.713,3578400,6129799.2
2024-04-26,159980,6272220.06,6259675.62,1.749,3578200,6258271.8
2024-04-29,159980,6268641.76,6256104.48,1.748,3578200,6254693.6
2024-04-30,159980,6304424.76,6291815.91,1.758,3578200,6290475.6
2024-05-06,159980,6325894.56,6313242.77,1.764,3578200,6311944.8
2024-05-07,159980,6315159.66,6302529.34,1.761,3578200,6301210.2
2024-05-08,513330,6242659.22,6230173.9,0.39,15971500,6228885.0
2024-05-09,513330,6305601.4,6292990.19,0.394,15968800,6291707.2
2024-05-10,513330,6321565.29,6308922.16,0.395,15968700,6307636.5
2024-05-13,513330,6401404.29,6388601.48,0.4,15968200,6387280.0
2024-05-14,513180,6528168.45,6515112.12,0.549,11864800,6513775.2
2024-05-15,510900,6502488.62,6489483.64,0.851,7624100,6488109.1
2024-05-16,159985,6614871.13,6601641.39,2.304,2864700,6600268.8
2024-05-17,159985,6628202.23,6614945.82,2.309,2864200,6613437.8
2024-05-20,513920,6638665.33,6625388.0,1.229,5389700,6623941.3
2024-05-21,513630,6568101.16,6554964.96,1.193,5493400,6553626.2
2024-05-22,513630,6605330.46,6592119.79,1.2,5492300,6590760.0
2024-05-23,513630,6496532.48,6483539.41,1.181,5488700,6482154.7
2024-05-24,159985,6457032.12,6444118.06,2.338,2755600,6442592.8
2024-05-27,513100,6402760.65,6389955.12,1.374,4649600,6388550.4
2024-05-28,161226,6424085.38,6411237.21,1.024,6259700,6409932.8
2024-05-29,159509,6447195.63,6434301.24,1.472,4370200,6432934.4
