date,dt_ths,code,mode_ths,shares_ths,minute_volume_ths,cap_shares_ths,participation_ths,splits_ths,target_value_ths,dt_jq,mode_jq,shares_jq,minute_volume_jq,cap_shares_jq,participation_jq,splits_jq,target_value_jq,_merge
2022-08-22,2022-08-22 13:40:00,513500,trend,2359500.0,4200.0,1000.0,0.25,5.0,3197122.5,2022-08-22 13:40:00,trend,2790800.0,4200.0,1000.0,0.25,5.0,3781534.0,both
2022-08-24,2022-08-24 13:40:00,515220,trend,1178600.0,231300.0,57800.0,0.25,5.0,3143326.2,2022-08-24 13:40:00,trend,1393000.0,231300.0,57800.0,0.25,5.0,3715131.0,both
2022-08-30,2022-08-30 14:40:00,518880,force,840700.0,11600.0,2900.0,0.25,5.0,3182890.2,2022-08-30 14:40:00,force,994700.0,11600.0,2900.0,0.25,5.0,3765934.2,both
2022-08-31,2022-08-31 13:11:00,159985,trend,1938900.0,131700.0,32900.0,0.25,5.0,3164284.8,2022-08-31 13:11:00,trend,2293600.0,131700.0,32900.0,0.25,5.0,3743155.2,both
2022-09-02,2022-09-02 13:11:00,159985,trend,1919100.0,5800.0,1400.0,0.25,5.0,3153081.3,2022-09-02 13:11:00,trend,2270600.0,5800.0,1400.0,0.25,5.0,3730595.8,both
2022-09-13,2022-09-13 13:11:00,515220,trend,1225700.0,415300.0,103800.0,0.25,5.0,3353515.2,2022-09-13 13:11:00,trend,1450200.0,415300.0,103800.0,0.25,5.0,3967747.2,both
2022-09-16,2022-09-16 14:10:00,159985,trend,1873700.0,11400.0,2800.0,0.25,5.0,3241501.0,2022-09-16 14:10:00,trend,2217400.0,11400.0,2800.0,0.25,5.0,3836102.0,both
2022-10-11,2022-10-11 14:10:00,161226,trend,5137700.0,79000.0,19700.0,0.25,5.0,3247026.4,2022-10-11 14:10:00,trend,6081800.0,79000.0,19700.0,0.25,5.0,3843697.6,both
2022-10-24,2022-10-24 13:40:00,159883,trend,4526600.0,689900.0,172400.0,0.25,5.0,3109774.2,2022-10-24 13:40:00,trend,5350800.0,689900.0,172400.0,0.25,5.0,3675999.6,both
2022-10-31,2022-10-31 13:40:00,513030,trend,3249000.0,35600.0,8900.0,0.25,5.0,3132036.0,2022-10-31 13:40:00,trend,3888100.0,35600.0,8900.0,0.25,5.0,3748128.4,both
2022-11-03,2022-11-03 14:30:00,515400,trend,4178300.0,800600.0,200100.0,0.25,5.0,3083585.4,2022-11-03 14:30:00,trend,5003100.0,800600.0,200100.0,0.25,5.0,3692287.8,both
2022-11-04,2022-11-04 13:11:00,159998,trend,3750000.0,74000.0,18500.0,0.25,5.0,3082500.0,2022-11-04 13:11:00,trend,4538300.0,74000.0,18500.0,0.25,5.0,3730482.6,both
2022-11-07,2022-11-07 13:11:00,513360,trend,6489000.0,1172900.0,293200.0,0.25,5.0,3062808.0,2022-11-07 13:11:00,trend,7850100.0,1172900.0,293200.0,0.25,5.0,3705247.2,both
2022-11-08,2022-11-08 13:40:00,159998,trend,3685800.0,15900.0,3900.0,0.25,5.0,3007612.8,2022-11-08 13:40:00,trend,4469000.0,15900.0,3900.0,0.25,5.0,3646704.0,both
2022-11-09,2022-11-09 13:40:00,159892,trend,4837600.0,440900.0,110200.0,0.25,5.0,2994474.4,2022-11-09 13:40:00,trend,5867000.0,440900.0,110200.0,0.25,5.0,3631673.0,both
2022-11-14,2022-11-14 14:40:00,513030,force,3093300.0,9600.0,2400.0,0.25,5.0,3201565.5,2022-11-14 14:40:00,force,3792000.0,9600.0,2400.0,0.25,5.0,3924720.0,both
2022-11-15,2022-11-15 14:40:00,515400,force,4160800.0,42900.0,10700.0,0.25,5.0,3207976.8,2022-11-15 14:40:00,force,5097300.0,42900.0,10700.0,0.25,5.0,3930018.3,both
2022-11-17,2022-11-17 13:40:00,515400,trend,4173900.0,1012000.0,253000.0,0.25,5.0,3234772.5,2022-11-17 13:40:00,trend,5105000.0,1012000.0,253000.0,0.25,5.0,3956375.0,both
2022-11-21,,513180,,,,,,,,2022-11-21 13:11:00,trend,7862900.0,31052800.0,7763200.0,0.25,5.0,3868546.8,right_only
2022-11-22,2022-11-22 14:40:00,513030,force,2969400.0,16300.0,4000.0,0.25,5.0,3123808.8,2022-11-22 14:40:00,force,3633300.0,16300.0,4000.0,0.25,5.0,3822231.6,both
2022-12-01,2022-12-01 13:40:00,513090,trend,2909000.0,2497500.0,624300.0,0.25,5.0,3173719.0,2022-12-01 13:40:00,trend,3578400.0,2497500.0,624300.0,0.25,5.0,3904034.4,both
2022-12-07,2022-12-07 13:11:00,512200,trend,4207200.0,1083400.0,270800.0,0.25,5.0,3226922.4,2022-12-07 13:11:00,trend,5183900.0,1083400.0,270800.0,0.25,5.0,3976051.3,both
2022-12-12,2022-12-12 13:40:00,513330,trend,6963400.0,7909700.0,1977400.0,0.25,5.0,3231017.6,2022-12-12 13:40:00,trend,8583000.0,7909700.0,1977400.0,0.25,5.0,3982512.0,both
2022-12-14,2022-12-14 13:40:00,161226,trend,4431900.0,1100.0,200.0,0.25,5.0,3261878.4,2022-12-14 13:40:00,trend,5451700.0,1100.0,200.0,0.25,5.0,4012451.2,both
2022-12-16,2022-12-16 14:40:00,159985,force,1644300.0,325600.0,81400.0,0.25,5.0,3157056.0,2022-12-16 14:40:00,force,2023200.0,325600.0,81400.0,0.25,5.0,3884544.0,both
2022-12-21,2022-12-21 14:40:00,161226,force,4232700.0,40200.0,10000.0,0.25,5.0,3098336.4,2022-12-21 14:40:00,force,5206400.0,40200.0,10000.0,0.25,5.0,3811084.8,both
2022-12-27,2022-12-27 13:40:00,159985,trend,1570400.0,4500.0,1100.0,0.25,5.0,3115673.6,2022-12-27 13:40:00,trend,1947800.0,4500.0,1100.0,0.25,5.0,3864435.2,both
2022-12-28,2022-12-28 13:40:00,512690,trend,3597900.0,226200.0,56500.0,0.25,5.0,3076204.5,2022-12-28 13:40:00,trend,4463700.0,226200.0,56500.0,0.25,5.0,3816463.5,both
2022-12-29,2022-12-29 13:40:00,159985,trend,1537300.0,5700.0,1400.0,0.25,5.0,3042316.7,2022-12-29 13:40:00,trend,1906500.0,5700.0,1400.0,0.25,5.0,3772963.5,both
2023-01-04,2023-01-04 14:10:00,513360,trend,5562500.0,200500.0,50100.0,0.25,5.0,3037125.0,2023-01-04 14:10:00,trend,6892900.0,200500.0,50100.0,0.25,5.0,3763523.4,both
2023-01-10,2023-01-10 13:11:00,513120,trend,3057300.0,263400.0,65800.0,0.25,5.0,3204050.4,2023-01-10 13:11:00,trend,3790200.0,263400.0,65800.0,0.25,5.0,3972129.6,both
2023-01-16,2023-01-16 13:11:00,512010,trend,6492800.0,2328400.0,582100.0,0.25,5.0,3493126.4,2023-01-16 13:11:00,trend,8048700.0,2328400.0,582100.0,0.25,5.0,4330200.6,both
2023-01-18,2023-01-18 13:11:00,512010,trend,6481800.0,19126500.0,4781600.0,0.25,5.0,3389981.4,2023-01-18 13:11:00,trend,8020500.0,19126500.0,4781600.0,0.25,5.0,4194721.5,both
2023-01-31,2023-01-31 13:40:00,159851,trend,3028000.0,1400.0,300.0,0.25,5.0,3339884.0,2023-01-31 13:40:00,trend,3748700.0,1400.0,300.0,0.25,5.0,4134816.1,both
2023-02-01,2023-02-01 13:11:00,159852,trend,3643600.0,77800.0,19400.0,0.25,5.0,3384904.4,2023-02-01 13:11:00,trend,4511100.0,77800.0,19400.0,0.25,5.0,4190811.9,both
2023-02-02,2023-02-02 14:40:00,515400,force,4025800.0,95800.0,23900.0,0.25,5.0,3454136.4,2023-02-02 14:40:00,force,4986000.0,95800.0,23900.0,0.25,5.0,4277988.0,both
2023-02-14,2023-02-14 13:11:00,515980,trend,4011900.0,5500.0,1300.0,0.25,5.0,3594662.4,2023-02-14 13:11:00,trend,5001800.0,5500.0,1300.0,0.25,5.0,4481612.8,both
2023-02-15,2023-02-15 13:11:00,159869,trend,3909400.0,932800.0,233200.0,0.25,5.0,3686564.2,2023-02-15 13:11:00,trend,4874400.0,932800.0,233200.0,0.25,5.0,4596559.2,both
2023-02-16,2023-02-16 14:40:00,159819,force,4743700.0,860500.0,215100.0,0.25,5.0,3818678.5,2023-02-16 14:40:00,force,5921300.0,860500.0,215100.0,0.25,5.0,4766646.5,both
2023-02-17,2023-02-17 13:11:00,513030,trend,3297900.0,76000.0,19000.0,0.25,5.0,3713435.4,2023-02-17 13:11:00,trend,4119100.0,76000.0,19000.0,0.25,5.0,4638106.6,both
2023-02-22,2023-02-22 14:30:00,159869,trend,3974500.0,20400.0,5100.0,0.25,5.0,3696285.0,2023-02-22 14:30:00,trend,4965900.0,20400.0,5100.0,0.25,5.0,4618287.0,both
2023-03-02,2023-03-02 13:11:00,515880,trend,3774300.0,586500.0,146600.0,0.25,5.0,3657296.7,2023-03-02 13:11:00,trend,4627100.0,586500.0,146600.0,0.25,5.0,4483659.9,both
2023-03-08,2023-03-08 14:30:00,501018,trend,3064000.0,1300.0,300.0,0.25,5.0,3523600.0,2023-03-08 14:30:00,trend,3751600.0,1300.0,300.0,0.25,5.0,4314340.0,both
2023-03-13,2023-03-13 14:30:00,518880,trend,848300.0,2021200.0,505300.0,0.25,5.0,3477181.7,2023-03-13 14:30:00,trend,1039800.0,2021200.0,505300.0,0.25,5.0,4262140.2,both
2023-03-22,2023-03-22 14:30:00,588200,trend,2824600.0,314200.0,78500.0,0.25,5.0,3573119.0,2023-03-22 14:30:00,trend,3463600.0,314200.0,78500.0,0.25,5.0,4381454.0,both
2023-03-27,2023-03-27 13:11:00,159869,trend,3107400.0,462141.0,115500.0,0.25,5.0,3576617.4,2023-03-27 13:11:00,trend,3811900.0,462141.0,115500.0,0.25,5.0,4387496.9,both
2023-03-28,2023-03-28 13:11:00,588200,trend,2876700.0,119400.0,29800.0,0.25,5.0,3641902.2,2023-03-28 13:11:00,trend,3520200.0,119400.0,29800.0,0.25,5.0,4456573.2,both
2023-03-30,2023-03-30 13:11:00,516510,trend,3306300.0,23600.0,5900.0,0.25,5.0,3752650.5,2023-03-30 13:11:00,trend,4047600.0,23600.0,5900.0,0.25,5.0,4594026.0,both
2023-03-31,2023-03-31 13:11:00,159852,trend,3456500.0,852700.0,213100.0,0.25,5.0,3833258.5,2023-03-31 13:11:00,trend,4230500.0,852700.0,213100.0,0.25,5.0,4691624.5,both
2023-04-03,2023-04-03 13:11:00,159819,trend,4271400.0,201300.0,50300.0,0.25,5.0,4117629.6,2023-04-03 13:11:00,trend,5228400.0,201300.0,50300.0,0.25,5.0,5040177.6,both
2023-04-04,2023-04-04 13:11:00,512480,trend,4080000.0,3982700.0,995600.0,0.25,5.0,4324800.0,2023-04-04 13:11:00,trend,5001400.0,3982700.0,995600.0,0.25,5.0,5301484.0,both
2023-04-06,2023-04-06 13:11:00,159851,trend,3415800.0,453200.0,113300.0,0.25,5.0,4512271.8,2023-04-06 13:11:00,trend,4183900.0,453200.0,113300.0,0.25,5.0,5526931.9,both
2023-04-07,2023-04-07 13:11:00,513310,trend,3838200.0,203400.0,50800.0,0.25,5.0,4567458.0,2023-04-07 13:11:00,trend,4702400.0,203400.0,50800.0,0.25,5.0,5595856.0,both
2023-04-12,2023-04-12 13:11:00,588080,trend,3934600.0,385500.0,96300.0,0.25,5.0,4552332.2,2023-04-12 13:11:00,trend,4820100.0,385500.0,96300.0,0.25,5.0,5576855.7,both
2023-04-13,2023-04-13 14:30:00,515400,trend,4205000.0,42300.0,10500.0,0.25,5.0,4461505.0,2023-04-13 14:30:00,trend,5152900.0,42300.0,10500.0,0.25,5.0,5467226.9,both
2023-04-14,2023-04-14 14:30:00,161226,trend,5754100.0,17800.0,4400.0,0.25,5.0,4424902.9,2023-04-14 14:30:00,trend,7049200.0,17800.0,4400.0,0.25,5.0,5420834.8,both
2023-04-17,2023-04-17 14:40:00,513310,force,3649400.0,10000.0,2500.0,0.25,5.0,4331837.8,2023-04-17 14:40:00,force,4473600.0,10000.0,2500.0,0.25,5.0,5310163.2,both
2023-04-19,2023-04-19 13:11:00,512480,trend,4008100.0,6512700.0,1628100.0,0.25,5.0,4308707.5,2023-04-19 13:11:00,trend,4913800.0,6512700.0,1628100.0,0.25,5.0,5282335.0,both
2023-04-20,2023-04-20 13:11:00,512980,trend,4745500.0,331800.0,82900.0,0.25,5.0,4299423.0,2023-04-20 13:11:00,trend,5817400.0,331800.0,82900.0,0.25,5.0,5270564.4,both
2023-04-21,2023-04-21 14:10:00,161226,trend,5506200.0,114100.0,28500.0,0.25,5.0,4162687.2,2023-04-21 14:10:00,trend,6758100.0,114100.0,28500.0,0.25,5.0,5109123.6,both
2023-05-04,2023-05-04 13:40:00,161226,trend,5317200.0,13000.0,3200.0,0.25,5.0,4104878.4,2023-05-04 13:40:00,trend,6533700.0,13000.0,3200.0,0.25,5.0,5044016.4,both
2023-05-11,2023-05-11 13:11:00,513520,trend,3567700.0,280000.0,70000.0,0.25,5.0,4052907.2,2023-05-11 13:11:00,trend,4385400.0,280000.0,70000.0,0.25,5.0,4981814.4,both
2023-05-22,2023-05-22 13:11:00,513100,trend,4507700.0,65300.0,16300.0,0.25,5.0,4435576.8,2023-05-22 13:11:00,trend,5795300.0,65300.0,16300.0,0.25,5.0,5702575.2,both
2023-06-08,2023-06-08 14:40:00,513500,force,3238500.0,112900.0,28200.0,0.25,5.0,4640770.5,2023-06-08 14:40:00,force,4169700.0,112900.0,28200.0,0.25,5.0,5975180.1,both
2023-06-09,2023-06-09 13:11:00,513100,trend,4458300.0,260000.0,65000.0,0.25,5.0,4667840.1,2023-06-09 13:11:00,trend,5744700.0,260000.0,65000.0,0.25,5.0,6014700.9,both
2023-06-13,2023-06-13 13:40:00,515880,trend,4060600.0,194600.0,48600.0,0.25,5.0,4815871.6,2023-06-13 13:40:00,trend,5234700.0,194600.0,48600.0,0.25,5.0,6208354.2,both
2023-06-15,2023-06-15 13:40:00,516510,trend,3977300.0,254000.0,63500.0,0.25,5.0,4983556.9,2023-06-15 13:40:00,trend,5137800.0,254000.0,63500.0,0.25,5.0,6437663.4,both
2023-06-19,2023-06-19 13:11:00,515050,trend,4847900.0,515100.0,128700.0,0.25,5.0,5308450.5,2023-06-19 13:11:00,trend,6256500.0,515100.0,128700.0,0.25,5.0,6850867.5,both
2023-06-26,2023-06-26 14:40:00,516520,force,5277400.0,250200.0,62500.0,0.25,5.0,5029362.2,2023-06-26 14:40:00,force,6713700.0,250200.0,62500.0,0.25,5.0,6398156.1,both
2023-06-27,2023-06-27 13:11:00,159985,trend,2661300.0,22800.0,5700.0,0.25,5.0,5056470.0,2023-06-27 13:11:00,trend,3383700.0,22800.0,5700.0,0.25,5.0,6429030.0,both
2023-07-04,2023-07-04 14:10:00,515880,trend,3897000.0,5800.0,1400.0,0.25,5.0,5077791.0,2023-07-04 14:10:00,trend,5196000.0,5800.0,1400.0,0.25,5.0,6770388.0,both
2023-07-05,2023-07-05 13:40:00,159985,trend,2487700.0,83900.0,20900.0,0.25,5.0,5002764.7,2023-07-05 13:40:00,trend,3321300.0,83900.0,20900.0,0.25,5.0,6679134.3,both
2023-08-02,2023-08-02 13:40:00,512880,trend,5265300.0,8994500.0,2248600.0,0.25,5.0,5396932.5,2023-08-02 13:40:00,trend,7071200.0,8994500.0,2248600.0,0.25,5.0,7247980.0,both
2023-08-03,2023-08-03 13:11:00,512200,trend,7626900.0,2914700.0,728600.0,0.25,5.0,5407472.1,2023-08-03 13:11:00,trend,10226000.0,2914700.0,728600.0,0.25,5.0,7250234.0,both
2023-08-16,2023-08-16 13:11:00,159985,trend,2322600.0,33400.0,8300.0,0.25,5.0,5172430.2,2023-08-16 13:11:00,trend,3071400.0,33400.0,8300.0,0.25,5.0,6840007.8,both
2023-08-25,2023-08-25 13:11:00,159985,trend,2281400.0,65800.0,16400.0,0.25,5.0,5320224.8,2023-08-25 13:11:00,trend,2995300.0,65800.0,16400.0,0.25,5.0,6985039.6,both
2023-09-08,2023-09-08 13:40:00,501018,trend,3959900.0,8000.0,2000.0,0.25,5.0,5290426.4,2023-09-08 13:40:00,trend,5199500.0,8000.0,2000.0,0.25,5.0,6946532.0,both
2023-09-11,2023-09-11 13:11:00,159985,trend,2255900.0,6400.0,1600.0,0.25,5.0,5305876.8,2023-09-11 13:11:00,trend,2962600.0,6400.0,1600.0,0.25,5.0,6968035.2,both
2023-09-20,2023-09-20 14:40:00,518880,force,1167800.0,409624.0,102400.0,0.25,5.0,5361369.8,2023-09-20 14:40:00,force,1509200.0,409624.0,102400.0,0.25,5.0,6928737.2,both
2023-09-25,2023-09-25 13:11:00,518880,trend,1156900.0,314100.0,78500.0,0.25,5.0,5297445.1,2023-09-25 13:11:00,trend,1491600.0,314100.0,78500.0,0.25,5.0,6830036.4,both
2023-09-28,2023-09-28 13:40:00,501018,trend,3735500.0,16300.0,4000.0,0.25,5.0,5259584.0,2023-09-28 13:40:00,trend,4820900.0,16300.0,4000.0,0.25,5.0,6787827.2,both
2023-10-09,,511880,,,,,,,,2023-10-09 14:40:00,force,62900.0,250250.0,62500.0,0.25,5.0,6381896.9,right_only
2023-10-13,2023-10-13 14:10:00,515120,trend,7598300.0,500.0,100.0,0.25,5.0,4946493.3,2023-10-13 14:10:00,trend,9806800.0,500.0,100.0,0.25,5.0,6384226.8,both
2023-10-16,2023-10-16 14:40:00,511880,force,48300.0,35700.0,8900.0,0.25,5.0,4902111.9,2023-10-16 14:40:00,force,62300.0,35700.0,8900.0,0.25,5.0,6323013.9,both
2023-10-31,2023-10-31 13:11:00,561980,trend,4608800.0,2000.0,500.0,0.25,5.0,4903763.2,2023-10-31 13:11:00,trend,5947200.0,2000.0,500.0,0.25,5.0,6327820.8,both
2023-11-02,2023-11-02 14:40:00,513120,force,5454600.0,21116100.0,5279000.0,0.25,5.0,4800048.0,2023-11-02 14:40:00,force,7058400.0,21116100.0,5279000.0,0.25,5.0,6211392.0,both
2023-11-14,2023-11-14 13:40:00,159892,trend,7891400.0,222000.0,55500.0,0.25,5.0,4853211.0,2023-11-14 13:40:00,trend,10209900.0,222000.0,55500.0,0.25,5.0,6279088.5,both
2023-11-17,2023-11-17 13:11:00,513310,trend,3882300.0,78700.0,19600.0,0.25,5.0,4821816.6,2023-11-17 13:11:00,trend,5034900.0,78700.0,19600.0,0.25,5.0,6253345.8,both
2023-11-21,2023-11-21 14:40:00,159509,force,4589200.0,224700.0,56100.0,0.25,5.0,4809481.6,2023-11-21 14:40:00,force,5956100.0,224700.0,56100.0,0.25,5.0,6241992.8,both
2023-12-15,2023-12-15 13:11:00,513290,trend,4321800.0,297500.0,74300.0,0.25,5.0,4784232.6,2023-12-15 13:11:00,trend,5767200.0,297500.0,74300.0,0.25,5.0,6384290.4,both
2023-12-21,2023-12-21 14:40:00,513520,force,3573100.0,271900.0,67900.0,0.25,5.0,4662895.5,2023-12-21 14:40:00,force,4767600.0,271900.0,67900.0,0.25,5.0,6221718.0,both
2023-12-22,2023-12-22 14:40:00,513290,force,4298900.0,141000.0,35200.0,0.25,5.0,4668605.4,2023-12-22 14:40:00,force,5736700.0,141000.0,35200.0,0.25,5.0,6230056.2,both
2024-01-15,2024-01-15 13:11:00,513520,trend,3357500.0,623600.0,155900.0,0.25,5.0,5032892.5,2024-01-15 13:11:00,trend,4482400.0,623600.0,155900.0,0.25,5.0,6719117.6,both
2024-01-17,2024-01-17 14:40:00,513500,force,3148700.0,1539400.0,384800.0,0.25,5.0,5078853.1,2024-01-17 14:40:00,force,4206900.0,1539400.0,384800.0,0.25,5.0,6785729.7,both
2024-01-18,2024-01-18 13:40:00,159509,trend,4548900.0,1442000.0,360500.0,0.25,5.0,5062925.7,2024-01-18 13:40:00,trend,6082000.0,1442000.0,360500.0,0.25,5.0,6769266.0,both
2024-01-19,2024-01-19 14:30:00,513520,trend,3586900.0,5357800.0,1339400.0,0.25,5.0,5201005.0,2024-01-19 14:30:00,trend,4802100.0,5357800.0,1339400.0,0.25,5.0,6963045.0,both
2024-01-24,2024-01-24 14:40:00,159509,force,5055700.0,2219400.0,554800.0,0.25,5.0,5975837.4,2024-01-24 14:40:00,force,6766800.0,2219400.0,554800.0,0.25,5.0,7998357.6,both
2024-02-01,2024-02-01 14:40:00,501018,force,4796400.0,16300.0,4000.0,0.25,5.0,5870793.6,2024-02-01 14:40:00,force,6420300.0,16300.0,4000.0,0.25,5.0,7858447.2,both
2024-02-02,2024-02-02 13:40:00,159509,trend,4829000.0,4237000.0,1059200.0,0.25,5.0,5741681.0,2024-02-02 13:40:00,trend,6459200.0,4237000.0,1059200.0,0.25,5.0,7679988.8,both
2024-03-04,2024-03-04 14:40:00,159998,force,8664500.0,209800.0,52400.0,0.25,5.0,6888277.5,2024-03-04 14:40:00,force,11590600.0,209800.0,52400.0,0.25,5.0,9214527.0,both
2024-03-05,2024-03-05 14:40:00,159967,force,16424300.0,140700.0,35100.0,0.25,5.0,6963903.2,2024-03-05 14:40:00,force,21978600.0,140700.0,35100.0,0.25,5.0,9318926.4,both
2024-03-06,2024-03-06 13:11:00,159995,trend,7818200.0,1436700.0,359100.0,0.25,5.0,6981652.6,2024-03-06 13:11:00,trend,10428600.0,1436700.0,359100.0,0.25,5.0,9312739.8,both
2024-03-08,2024-03-08 13:11:00,159516,trend,8142600.0,81700.0,20400.0,0.25,5.0,6896782.2,2024-03-08 13:11:00,trend,10860000.0,81700.0,20400.0,0.25,5.0,9198420.0,both
2024-03-11,2024-03-11 13:11:00,513310,trend,5602200.0,8800.0,2200.0,0.25,5.0,6946728.0,2024-03-11 13:11:00,trend,7479600.0,8800.0,2200.0,0.25,5.0,9274704.0,both
2024-03-12,2024-03-12 13:11:00,159949,trend,8712800.0,1589200.0,397300.0,0.25,5.0,7048655.2,2024-03-12 13:11:00,trend,11628100.0,1589200.0,397300.0,0.25,5.0,9407132.9,both
2024-03-13,2024-03-13 13:11:00,512980,trend,9205000.0,772100.0,193000.0,0.25,5.0,7032620.0,2024-03-13 13:11:00,trend,12283200.0,772100.0,193000.0,0.25,5.0,9384364.8,both
2024-03-14,2024-03-14 14:30:00,159851,trend,7191300.0,3100.0,700.0,0.25,5.0,6896456.7,2024-03-14 14:30:00,trend,9599700.0,3100.0,700.0,0.25,5.0,9206112.3,both
2024-03-15,2024-03-15 14:10:00,159995,trend,7784500.0,1305700.0,326400.0,0.25,5.0,6881498.0,2024-03-15 14:10:00,trend,10381800.0,1305700.0,326400.0,0.25,5.0,9177511.2,both
2024-03-18,2024-03-18 13:11:00,159516,trend,8186500.0,77900.0,19400.0,0.25,5.0,7048576.5,2024-03-18 13:11:00,trend,10910200.0,77900.0,19400.0,0.25,5.0,9393682.2,both
2024-03-19,2024-03-19 14:40:00,159998,force,9054500.0,129500.0,32300.0,0.25,5.0,7116837.0,2024-03-19 14:40:00,force,12079200.0,129500.0,32300.0,0.25,5.0,9494251.2,both
2024-03-20,2024-03-20 13:11:00,515980,trend,8424100.0,1574200.0,393500.0,0.25,5.0,7219453.7,2024-03-20 13:11:00,trend,11228100.0,1574200.0,393500.0,0.25,5.0,9622481.7,both
2024-03-22,2024-03-22 13:11:00,515880,trend,5956200.0,702200.0,175500.0,0.25,5.0,7153396.2,2024-03-22 13:11:00,trend,7813300.0,702200.0,175500.0,0.25,5.0,9383773.3,both
2024-03-25,2024-03-25 14:10:00,159518,trend,6834400.0,10000.0,2500.0,0.25,5.0,7182954.4,2024-03-25 14:10:00,trend,8972600.0,10000.0,2500.0,0.25,5.0,9430202.6,both
2024-04-02,2024-04-02 13:40:00,517520,trend,6236500.0,31700.0,7900.0,0.25,5.0,7571111.0,2024-04-02 13:40:00,trend,8188400.0,31700.0,7900.0,0.25,5.0,9940717.6,both
2024-04-03,2024-04-03 14:30:00,159518,trend,6874500.0,75000.0,18700.0,0.25,5.0,7754436.0,2024-04-03 14:30:00,trend,9028500.0,75000.0,18700.0,0.25,5.0,10184148.0,both
2024-04-11,2024-04-11 13:40:00,161226,trend,8569000.0,263075.0,65700.0,0.25,5.0,7652117.0,2024-04-11 13:40:00,trend,11240500.0,263075.0,65700.0,0.25,5.0,10037766.5,both
